Name_1,TotalCases,ActiveCases,Recovered,Death,Date,Time,NewCases,NoNewCasesSince
Himachal Pradesh,13,10,2,1,2020-04-06,23:44:26,7,0
Jammu and Kashmir,109,103,4,2,2020-04-06,23:44:26,3,0
Jharkhand,4,4,0,0,2020-04-06,23:44:26,1,0
Karnataka,151,135,12,4,2020-04-06,23:44:26,7,0
Kerala,314,257,55,2,2020-04-06,23:44:26,8,0
Ladakh,14,4,10,0,2020-04-06,23:44:26,0,3
Madhya Pradesh,165,156,0,9,2020-04-06,23:44:26,0,1
Maharashtra,748,647,56,45,2020-04-06,23:44:26,258,0
Manipur,2,2,0,0,2020-04-06,23:44:26,0,3
Mizoram,1,1,0,0,2020-04-06,23:44:26,0,12
Odisha,21,19,2,0,2020-04-06,23:44:26,1,0
Puducherry,5,4,1,0,2020-04-06,23:44:26,0,3
Punjab,76,66,4,6,2020-04-06,23:44:26,19,0
Rajasthan,274,253,21,0,2020-04-06,23:44:26,74,0
Tamil Nadu,571,558,8,5,2020-04-06,23:44:26,86,0
Telengana,321,280,34,7,2020-04-06,23:44:26,52,0
Uttarakhand,26,22,4,0,2020-04-06,23:44:26,4,0
Uttar Pradesh,305,281,21,3,2020-04-06,23:44:26,78,0
West Bengal,80,67,10,3,2020-04-06,23:44:26,0,1
Andhra Pradesh,266,262,1,3,2020-04-07,23:53:19,40,0
Andaman and Nicobar Islands,10,10,0,0,2020-04-07,23:53:19,0,7
Arunachal Pradesh,1,1,0,0,2020-04-07,23:53:19,0,4
Assam,26,26,0,0,2020-04-07,23:53:19,0,2
Bihar,32,31,0,1,2020-04-07,23:53:19,0,1
Chandigarh,18,11,7,0,2020-04-07,23:53:19,0,4
Chhattisgarh,10,1,9,0,2020-04-07,23:53:19,0,1
Delhi,576,548,21,7,2020-04-07,23:53:19,53,0
Goa,7,7,0,0,2020-04-07,23:53:19,0,2
Gujarat,165,127,25,13,2020-04-07,23:53:19,21,0
Haryana,90,64,25,1,2020-04-07,23:53:19,6,0
Himachal Pradesh,13,10,2,1,2020-04-07,23:53:19,0,1
Jammu and Kashmir,116,110,4,2,2020-04-07,23:53:19,7,0
Jharkhand,4,4,0,0,2020-04-07,23:53:19,0,1
Karnataka,175,146,25,4,2020-04-07,23:53:19,24,0
Kerala,327,267,58,2,2020-04-07,23:53:19,13,0
Ladakh,14,4,10,0,2020-04-07,23:53:19,0,4
Madhya Pradesh,229,216,0,13,2020-04-07,23:53:19,64,0
Maharashtra,868,764,56,48,2020-04-07,23:53:19,120,0
Manipur,2,2,0,0,2020-04-07,23:53:19,0,4
Mizoram,1,1,0,0,2020-04-07,23:53:19,0,13
Odisha,42,39,2,1,2020-04-07,23:53:19,21,0
Puducherry,5,4,1,0,2020-04-07,23:53:19,0,4
Punjab,91,80,4,7,2020-04-07,23:53:19,15,0
Rajasthan,288,264,21,3,2020-04-07,23:53:19,14,0
Tamil Nadu,621,608,8,5,2020-04-07,23:53:19,50,0
Telengana,364,322,35,7,2020-04-07,23:53:19,43,0
Tripura,1,1,0,0,2020-04-07,23:53:19,0,0
Uttarakhand,31,26,5,0,2020-04-07,23:53:19,5,0
Uttar Pradesh,305,281,21,3,2020-04-07,23:53:19,0,1
West Bengal,91,75,13,3,2020-04-07,23:53:19,11,0
Andhra Pradesh,305,296,5,4,2020-04-08,23:59:32,39,0
Andaman and Nicobar Islands,10,10,0,0,2020-04-08,23:59:32,0,8
Arunachal Pradesh,1,1,0,0,2020-04-08,23:59:32,0,5
Assam,27,27,0,0,2020-04-08,23:59:32,1,0
Bihar,38,37,0,1,2020-04-08,23:59:32,6,0
Chandigarh,18,11,7,0,2020-04-08,23:59:32,0,5
Chhattisgarh,10,1,9,0,2020-04-08,23:59:32,0,2
Delhi,576,546,21,9,2020-04-08,23:59:32,0,1
Goa,7,7,0,0,2020-04-08,23:59:32,0,3
Gujarat,165,127,25,13,2020-04-08,23:59:32,0,1
Haryana,147,116,28,3,2020-04-08,23:59:32,57,0
Himachal Pradesh,18,15,2,1,2020-04-08,23:59:32,5,0
Jammu and Kashmir,116,110,4,2,2020-04-08,23:59:32,0,1
Jharkhand,4,4,0,0,2020-04-08,23:59:32,0,2
Karnataka,175,146,25,4,2020-04-08,23:59:32,0,1
Kerala,336,264,70,2,2020-04-08,23:59:32,9,0
Ladakh,14,4,10,0,2020-04-08,23:59:32,0,5
Madhya Pradesh,229,216,0,13,2020-04-08,23:59:32,0,1
Maharashtra,1018,875,79,64,2020-04-08,23:59:32,150,0
Manipur,2,2,0,0,2020-04-08,23:59:32,0,5
Mizoram,1,1,0,0,2020-04-08,23:59:32,0,14
Odisha,42,39,2,1,2020-04-08,23:59:32,0,1
Puducherry,5,4,1,0,2020-04-08,23:59:32,0,5
Punjab,91,80,4,7,2020-04-08,23:59:32,0,1
Rajasthan,328,304,21,3,2020-04-08,23:59:32,40,0
Tamil Nadu,690,664,19,7,2020-04-08,23:59:32,69,0
Telengana,427,385,35,7,2020-04-08,23:59:32,63,0
Tripura,1,1,0,0,2020-04-08,23:59:32,0,1
Uttarakhand,31,26,5,0,2020-04-08,23:59:32,0,1
Uttar Pradesh,343,314,26,3,2020-04-08,23:59:32,38,0
West Bengal,99,81,13,5,2020-04-08,23:59:32,8,0
Andhra Pradesh,348,338,6,4,2020-04-09,23:48:52,43,0
Andaman and Nicobar Islands,11,11,0,0,2020-04-09,23:48:52,1,0
Arunachal Pradesh,1,1,0,0,2020-04-09,23:48:52,0,6
Assam,28,28,0,0,2020-04-09,23:48:52,1,0
Bihar,39,38,0,1,2020-04-09,23:48:52,1,0
Chandigarh,18,11,7,0,2020-04-09,23:48:52,0,6
Chhattisgarh,10,1,9,0,2020-04-09,23:48:52,0,3
Delhi,669,639,21,9,2020-04-09,23:48:52,93,0
Goa,7,7,0,0,2020-04-09,23:48:52,0,4
Gujarat,179,138,25,16,2020-04-09,23:48:52,14,0
Haryana,169,137,29,3,2020-04-09,23:48:52,22,0
Himachal Pradesh,18,15,2,1,2020-04-09,23:48:52,0,1
Jammu and Kashmir,158,150,4,4,2020-04-09,23:48:52,42,0
Jharkhand,13,13,0,0,2020-04-09,23:48:52,9,0
Karnataka,181,148,28,5,2020-04-09,23:48:52,6,0
Kerala,345,260,83,2,2020-04-09,23:48:52,9,0
Ladakh,14,4,10,0,2020-04-09,23:48:52,0,6
Madhya Pradesh,259,243,0,16,2020-04-09,23:48:52,30,0
Maharashtra,1135,946,117,72,2020-04-09,23:48:52,117,0
Manipur,2,1,1,0,2020-04-09,23:48:52,0,0
Mizoram,1,1,0,0,2020-04-09,23:48:52,0,15
Odisha,42,39,2,1,2020-04-09,23:48:52,0,2
Puducherry,5,4,1,0,2020-04-09,23:48:52,0,6
Punjab,101,89,4,8,2020-04-09,23:48:52,10,0
Rajasthan,383,359,21,3,2020-04-09,23:48:52,55,0
Tamil Nadu,738,709,21,8,2020-04-09,23:48:52,48,0
Telengana,442,400,35,7,2020-04-09,23:48:52,15,0
Tripura,1,1,0,0,2020-04-09,23:48:52,0,2
Uttarakhand,35,30,5,0,2020-04-09,23:48:52,4,0
Uttar Pradesh,410,375,31,4,2020-04-09,23:48:52,67,0
West Bengal,103,82,16,5,2020-04-09,23:48:52,4,0
Andhra Pradesh,363,350,7,6,2020-04-10,23:52:09,15,0
Andaman and Nicobar Islands,11,11,0,0,2020-04-10,23:52:09,0,1
Arunachal Pradesh,1,1,0,0,2020-04-10,23:52:09,0,7
Assam,29,29,0,0,2020-04-10,23:52:09,1,0
Bihar,60,59,0,1,2020-04-10,23:52:09,21,0
Chandigarh,18,11,7,0,2020-04-10,23:52:09,0,7
Chhattisgarh,10,1,9,0,2020-04-10,23:52:09,0,4
Delhi,898,860,25,13,2020-04-10,23:52:09,229,0
Goa,7,6,1,0,2020-04-10,23:52:09,0,5
Gujarat,241,198,26,17,2020-04-10,23:52:09,62,0
Haryana,169,137,29,3,2020-04-10,23:52:09,0,1
Himachal Pradesh,28,21,6,1,2020-04-10,23:52:09,10,0
